consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,296,296,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,297,297,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,298,298,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,299,299,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,300,300,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,301,301,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,302,302,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,303,303,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.0501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,304,304,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,306,306,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,307,307,307,1,tophat.png,tree.png,planet.png,2,3.3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,308,308,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,1.0929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,309,309,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,310,310,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.0834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,311,311,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,0.9822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,312,312,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,313,313,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,314,314,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,315,315,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,1,1.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,316,316,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.3357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,317,317,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,318,318,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,1.2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,319,319,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,320,320,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,321,321,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,322,322,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,0,0,1,1.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,323,323,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1.2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,324,324,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5eb9a6fad80e5e0c1fc3a783,001,2022-12-08_09h23.21.355,study3,2021.1.3,Win32,59.79430758,5eb9a6fad80e5e0c1fc3a783,639196b66de4c8b2f2d051a0,63919ed9fb70cf9d393d3e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1.0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
