,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR
33,610a5da4bc12c2340a6a0051_study2_2022-11-23_12h07.44.077.csv,0.666666667,-2.5931673492148124,1.0,0.0,0.1777,0.5853,3.358306345184329,1.0,1,1,-1.1920278011365697,-1.8604656332776304
34,610a5da4bc12c2340a6a0051_study2_2022-11-23_12h07.44.077.csv,0.666666667,-2.5931673492148124,1.0,0.0,0.623,0.5853,7.358306345184329,1.0,1,1,0.06242198249027779,-1.8604656332776304
35,610a5da4bc12c2340a6a0051_study2_2022-11-23_12h07.44.077.csv,0.666666667,-2.5931673492148124,1.0,0.0,2.2344,0.5853,8.358306345184328,1.0,1,1,1.3396034783337918,-1.8604656332776304
36,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,1.129,1.15415,-0.6416936548156713,1.0,1,1,-0.02203185714034523,-1.8604656332776304
37,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,0.7194,1.15415,0.3583063451843287,1.0,1,1,-0.4727018900284836,-1.8604656332776304
38,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,0.6184,1.15415,2.358306345184329,1.0,1,1,-0.6239839240167951,-1.8604656332776304
39,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,0.9691,1.15415,3.358306345184329,1.0,1,1,-0.1747516155495029,-1.8604656332776304
40,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,0.5014,1.15415,4.358306345184329,1.0,0,1,-0.8337152355658143,-1.8604656332776304
41,5b8c8e7d0c740e00019d55c3_study2_2022-11-23_04h58.47.373.csv,0.666666667,-2.8431673492148124,0.75,1.0,1.7872,1.15415,8.358306345184328,1.0,0,1,0.43728600702492904,-1.8604656332776304
42,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,1.0507,0.53345,0.3583063451843287,1.0,1,1,0.6778465420572594,-1.6937989672776301
43,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,1.3042,0.53345,2.358306345184329,1.0,1,1,0.8939797593216318,-1.6937989672776301
44,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,0.6066,0.53345,4.358306345184329,1.0,1,1,0.1285042496170106,-1.6937989672776301
45,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,0.8183,0.53345,5.358306345184329,1.0,0,1,0.42786367189586577,-1.6937989672776301
46,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,1.5014,0.53345,6.358306345184329,1.0,1,1,1.0347879395014319,-1.6937989672776301
47,5fbae54831099083583afff0_study2_2022-11-23_04h19.24.960.csv,0.833333333,-2.3431673492148124,0.75,0.0,1.4164,0.53345,7.358306345184329,1.0,1,1,0.9765083746002785,-1.6937989672776301
48,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,9.8656,1.0342,-0.6416936548156713,1.0,1,1,2.25542577772971,-1.5271323002776303
49,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,5.7748,1.0342,0.3583063451843287,1.0,1,1,1.7198754427935383,-1.5271323002776303
50,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,1.7268,1.0342,3.358306345184329,1.0,1,1,0.5126418037192013,-1.5271323002776303
51,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,4.9342,1.0342,5.358306345184329,1.0,1,1,1.5625623713684869,-1.5271323002776303
52,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,0.534,1.0342,7.358306345184329,1.0,1,1,-0.6609876210019261,-1.5271323002776303
53,5b992a5224a3450001fa3454_study2_2022-11-23_10h53.20.433.csv,1.0,-2.3431673492148124,0.75,0.75,0.5222,1.0342,8.358306345184328,1.0,1,1,-0.6833328036970927,-1.5271323002776303
54,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,1.8039,0.4367,2.358306345184329,1.0,0,1,1.4184598062221174,-2.19379896727763
55,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,1.6153,0.4367,3.358306345184329,1.0,1,1,1.308029516428197,-2.19379896727763
56,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,5.2884,0.4367,4.358306345184329,1.0,1,1,2.4940245611444265,-2.19379896727763
57,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,1.5475,0.4367,5.358306345184329,1.0,0,1,1.265149544067236,-2.19379896727763
58,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,4.4486,0.4367,6.358306345184329,1.0,0,1,2.3210982584281146,-2.19379896727763
59,61333a6aeba7e6f02294f861_study2_2022-11-23_10h51.25.338.csv,0.333333333,-2.5931673492148124,1.0,1.0,2.0495,0.4367,8.358306345184328,1.0,0,1,1.546104679452877,-2.19379896727763
60,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.8008,0.30415,0.3583063451843287,1.0,0,1,0.9680902272342966,-2.0271323002776303
61,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.7179,0.30415,1.3583063451843287,1.0,1,1,0.858809282815723,-2.0271323002776303
62,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.701,0.30415,4.358306345184329,1.0,0,1,0.8349868862678758,-2.0271323002776303
63,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.6319,0.30415,5.358306345184329,1.0,0,1,0.7312101530126953,-2.0271323002776303
64,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.7179,0.30415,6.358306345184329,1.0,1,1,0.858809282815723,-2.0271323002776303
65,58ae2cb09e040a000139af76_study2_2022-11-23_13h25.08.142.csv,0.5,-2.5931673492148124,1.0,1.0,0.4841,0.30415,8.358306345184328,1.0,1,1,0.46477049617893434,-2.0271323002776303
66,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,3.0031,1.4856,-0.6416936548156713,1.0,1,1,0.7038263574237004,-1.8604656332776304
67,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,0.5188,1.4856,0.3583063451843287,1.0,0,1,-1.0520555575962072,-1.8604656332776304
68,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,2.0356,1.4856,1.3583063451843287,1.0,1,1,0.31497188467618165,-1.8604656332776304
69,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,0.7837,1.4856,3.358306345184329,1.0,1,1,-0.6395477159796772,-1.8604656332776304
70,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,0.6675,1.4856,6.358306345184329,1.0,0,1,-0.8000346197640914,-1.8604656332776304
71,614d061aa0abbd89a703844f_study2_2022-11-22_02h01.28.559.csv,0.666666667,-2.5931673492148124,1.0,1.0,0.6194,1.4856,7.358306345184329,1.0,1,1,-0.8748227424993937,-1.8604656332776304
72,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.5181,0.959,0.3583063451843287,1.0,1,1,0.45932375705523126,-1.6937989672776301
73,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.173,0.959,2.358306345184329,1.0,1,1,0.20142877377003737,-1.6937989672776301
74,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.3785,0.959,3.358306345184329,1.0,1,1,0.3628601555804133,-1.6937989672776301
75,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.2343,0.959,4.358306345184329,1.0,1,1,0.2523682118664448,-1.6937989672776301
76,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.1008,0.959,5.358306345184329,1.0,0,1,0.13790139229564102,-1.6937989672776301
77,5789972670c76a00012433b3_study2_2022-11-23_10h52.52.333.csv,0.833333333,-2.3431673492148124,0.75,0.75,1.1284,0.959,6.358306345184329,1.0,1,1,0.16266490424440314,-1.6937989672776301
78,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,0.8852,0.2271,-0.6416936548156713,1.0,0,1,1.3604231590653817,-2.19379896727763
79,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,1.0436,0.2271,0.3583063451843287,1.0,0,1,1.5250411041510608,-2.19379896727763
80,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,0.6691,0.2271,2.358306345184329,1.0,0,1,1.0805430766772586,-2.19379896727763
81,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,0.6752,0.2271,3.358306345184329,1.0,0,1,1.0896184941702347,-2.19379896727763
82,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,0.8295,0.2271,4.358306345184329,1.0,1,1,1.2954326605189863,-2.19379896727763
83,5f42e037b2f15d1424da5187_study2_2022-11-22_14h06.27.765.csv,0.333333333,-2.5931673492148124,1.0,0.25,0.6434,0.2271,7.358306345184329,1.0,1,1,1.0413761656934133,-2.19379896727763
84,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,1.6182,0.37275,-0.6416936548156713,1.0,1,1,1.4681617457288916,-2.0271323002776303
85,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,3.934,0.37275,0.3583063451843287,1.0,0,1,2.3565040453041566,-2.0271323002776303
86,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,0.6908,0.37275,3.358306345184329,1.0,0,1,0.6169423926276757,-2.0271323002776303
87,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,0.4359,0.37275,5.358306345184329,1.0,0,1,0.15650490559949906,-2.0271323002776303
88,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,0.4584,0.37275,6.358306345184329,1.0,1,1,0.20683421175568192,-2.0271323002776303
89,5Caleb_study2_2022-11-23_09h22.30.683.csv,0.5,-2.5931673492148124,1.0,0.75,0.4197,0.37275,7.358306345184329,1.0,1,1,0.11863221669469735,-2.0271323002776303
90,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,0.5734,0.3132,0.3583063451843287,1.0,1,1,0.6047415893326216,-1.6937989672776301
91,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,2.1381,0.3132,1.3583063451843287,1.0,1,1,1.9208308990592868,-1.6937989672776301
92,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,0.4953,0.3132,2.358306345184329,1.0,1,1,0.45832167547754404,-1.6937989672776301
93,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,1.3213,0.3132,3.358306345184329,1.0,1,1,1.4395294153035232,-1.6937989672776301
94,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,0.5336,0.3132,6.358306345184329,1.0,0,1,0.532804530484766,-1.6937989672776301
95,5fa25dd28b0f6842755417f3_study2_2022-11-23_10h51.23.419.csv,0.833333333,-2.5931673492148124,1.0,0.75,1.9716,0.3132,8.358306345184328,1.0,1,1,1.8397587107145748,-1.6937989672776301
96,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,0.8217,0.3428,0.3583063451843287,1.0,0,1,0.8742281782135175,-2.0271323002776303
97,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,1.093,0.3428,2.358306345184329,1.0,0,1,1.1595343014529138,-2.0271323002776303
98,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,0.9371,0.3428,3.358306345184329,1.0,1,1,1.0056428134061532,-2.0271323002776303
99,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,1.6885,0.3428,5.358306345184329,1.0,1,1,1.5944486531019977,-2.0271323002776303
100,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,1.3533,0.3428,7.358306345184329,1.0,1,1,1.3731541463588353,-2.0271323002776303
101,5d0ba121619661001a7f4fe6_study2_2022-11-23_11h55.18.874.csv,0.5,-2.5931673492148124,1.0,0.25,0.7224,0.3428,8.358306345184328,1.0,0,1,0.7454318153791512,-2.0271323002776303
102,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,4.4296,0.29985,-0.6416936548156713,1.0,0,1,2.6927822158942387,-1.6937989672776301
103,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,3.0632,0.29985,0.3583063451843287,1.0,1,1,2.323933050548566,-1.6937989672776301
104,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,0.6002,0.29985,1.3583063451843287,1.0,1,1,0.6939805833917478,-1.6937989672776301
105,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,0.6151,0.29985,4.358306345184329,1.0,1,1,0.7185025065998037,-1.6937989672776301
106,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,0.2814,0.29985,5.358306345184329,1.0,1,1,-0.06350520493423016,-1.6937989672776301
107,5de00d05988d7c0877eaa15a_study2_2022-11-23_11h41.29.545.csv,0.833333333,-2.3431673492148124,0.75,0.75,0.3773,0.29985,6.358306345184329,1.0,1,1,0.22975827735574614,-1.6937989672776301
108,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.9094,0.45285,0.3583063451843287,1.0,0,1,0.6972240965699527,-1.6937989672776301
109,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.12,0.45285,2.358306345184329,1.0,1,1,-1.3280692020389115,-1.6937989672776301
110,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.7945,0.45285,3.358306345184329,1.0,1,1,0.5621520411558132,-1.6937989672776301
111,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.6854,0.45285,5.358306345184329,1.0,1,1,0.41444166461955106,-1.6937989672776301
112,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.3354,0.45285,7.358306345184329,1.0,1,1,-0.300237095431849,-1.6937989672776301
113,601d1b8bca9e070519cdb841_study2_2022-11-23_11h54.05.161.csv,0.833333333,-2.5931673492148124,1.0,0.25,0.4861,0.45285,8.358306345184328,1.0,1,1,0.07085341923045234,-1.6937989672776301
114,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,1.6833,0.23345,-0.6416936548156713,1.0,0,1,1.97554351000809,-1.8604656332776304
115,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,1.1505,0.23345,0.3583063451843287,1.0,1,1,1.5949839880584746,-1.8604656332776304
116,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,0.7878,0.23345,3.358306345184329,1.0,1,1,1.2162763291198595,-1.8604656332776304
117,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,0.9895,0.23345,4.358306345184329,1.0,0,1,1.4442318436256745,-1.8604656332776304
118,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,1.3989,0.23345,6.358306345184329,1.0,1,1,1.790473571065439,-1.8604656332776304
119,5ff4a242cbe069bc27d9278b_study2_2022-11-22_16h32.49.082.csv,0.666666667,-2.8431673492148124,0.75,0.75,0.8009,0.23345,8.358306345184328,1.0,1,1,1.2327681739126906,-1.8604656332776304
120,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,0.9004,0.7324,0.3583063451843287,1.0,1,1,0.20651229623222148,-2.0271323002776303
121,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,0.8433,0.7324,1.3583063451843287,1.0,0,1,0.1409959537802403,-2.0271323002776303
122,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,0.4981,0.7324,3.358306345184329,1.0,0,1,-0.385525952721118,-2.0271323002776303
123,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,0.5832,0.7324,4.358306345184329,1.0,1,1,-0.22779663210590728,-2.0271323002776303
124,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,2.7632,0.7324,5.358306345184329,1.0,0,1,1.3278178945920585,-2.0271323002776303
125,5f009c12dac7c81b0e9c0d06_study2_2022-11-23_10h55.40.223.csv,0.5,-2.5931673492148124,1.0,0.75,0.7497,0.7324,8.358306345184328,1.0,1,1,0.023346313708660686,-2.0271323002776303
126,5fbfe145e52a44000a9c2966_study2_2022-11-23_10h58.38.413.csv,1.0,-2.5931673492148124,1.0,0.0,8.8238,0.7375,-0.6416936548156713,1.0,1,1,2.481941807004656,-1.5271323002776303
127,5fbfe145e52a44000a9c2966_study2_2022-11-23_10h58.38.413.csv,1.0,-2.5931673492148124,1.0,0.0,2.4284,0.7375,0.3583063451843287,1.0,1,1,1.191721795042304,-1.5271323002776303
128,5fbfe145e52a44000a9c2966_study2_2022-11-23_10h58.38.413.csv,1.0,-2.5931673492148124,1.0,0.0,4.9731,0.7375,3.358306345184329,1.0,1,1,1.908532578884955,-1.5271323002776303
