sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1,1,0.7518,0.1401,8,4,0,2
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1,1,0.7883,0.1401,10,3,1,2
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,1.568,0.3667,1,1,1,2
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,5.0391,0.3667,3,0,1,2
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,1.9697,0.3667,4,3,1,2
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,0.3857,0.3667,7,2,0,2
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,5.8688,0.8223,1,2,1,2
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,2.9867,0.8223,4,3,1,2
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,8.5219,0.8223,5,0,0,2
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,15.1592,0.8223,7,1,0,2
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.5659,0.66515,3,0,1,2
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.0187,0.66515,5,1,1,2
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.7834,0.66515,6,2,0,2
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.1075,0.66515,7,3,0,2
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.4374,0.3774,2,0,1,2
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.53,0.3774,3,1,1,2
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.1972,0.3774,4,2,1,2
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.0972,0.3774,5,3,1,2
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,2.8701,0.4349,1,2,0,2
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.6854,0.4349,2,1,1,2
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,1.1688,0.4349,6,3,1,2
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.3015,0.4349,7,0,1,2
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,3.7155,0.76785,4,1,1,2
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,1.2002,0.76785,5,0,0,2
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,0.9178,0.76785,6,3,0,2
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,2.5661,0.76785,7,2,1,2
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,0.6816,0.65245,2,3,0,2
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,1.0971,0.65245,4,1,0,2
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,0.3234,0.65245,5,0,0,2
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,0.821299999,0.4701,1,3,1,2
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,1.272700001,0.4701,3,0,0,2
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,3.372,0.4701,6,2,1,2
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.9723,0.6838,3,2,0,2
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,1.3847,0.6838,4,1,0,2
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.7513,0.6838,5,0,1,2
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.7375,0.6838,7,3,0,2
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.9398,0.7747,2,1,1,2
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.6126,0.7747,5,0,0,2
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.9315,0.7747,6,3,1,2
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.5385,0.7747,8,2,0,2
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.252,0.3515,2,0,1,2
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.2016,0.3515,4,1,1,2
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.267800001,0.3515,7,3,1,2
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.150699999,0.3515,8,2,1,2
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,0.786,0.471,2,0,1,2
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,2.905,0.471,3,1,1,2
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,5.236,0.471,7,2,0,2
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,3.685,0.471,8,3,0,2
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,2.7684,0.29135,1,0,1,2
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.3508,0.29135,4,3,1,2
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.6418,0.29135,6,2,0,2
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.1731,0.29135,7,1,0,2
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,1.2905,0.2507,2,1,1,2
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.4404,0.2507,7,5,1,2
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.3935,0.2507,8,4,1,2
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.2502,0.2507,9,3,1,2
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,7.8112,0.38865,1,0,0,2
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,1.9492,0.38865,2,3,0,2
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,0.4432,0.38865,6,2,0,2
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,0.9133,0.38865,8,1,1,2
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,0.8041,0.5859,3,3,1,2
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,0.303,0.5859,4,0,0,2
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,1.6122,0.5859,5,1,1,2
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,1.0221,0.5859,6,2,1,2
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,3.5382,0.7295,1,1,1,2
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,0.6674,0.7295,3,3,0,2
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,0.2712,0.7295,4,0,1,2
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,1.8776,0.7295,6,2,0,2
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.226,0.519,4,0,0,2
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.401,0.519,5,1,1,2
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.371,0.519,7,2,0,2
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.28,0.519,8,3,1,2
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,3.2043,0.65125,1,0,1,2
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.0751,0.65125,4,1,1,2
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.5245,0.65125,6,2,0,2
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.1589,0.65125,8,3,1,2
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,5.748,0.387,1,2,0,2
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.553,0.387,3,1,1,2
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.505,0.387,5,0,1,2
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,1.454,0.387,8,3,0,2
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.379,0.307,2,0,1,2
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,1.551,0.307,5,1,1,2
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.674,0.307,6,3,1,2
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.301,0.307,7,2,0,2
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4541,0.2958,3,0,1,2
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.8108,0.2958,4,2,0,2
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.3914,0.2958,6,1,1,2
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4011,0.2958,8,3,0,2
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1,0,0.8683,0.4867,2,0,0,2
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1,0,0.568,0.4867,3,3,0,2
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1,0,0.8121,0.4867,5,2,1,2
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1,0,0.4342,0.4867,6,1,0,2
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1,3.264,0.43695,1,0,1,2
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1,1.3849,0.43695,5,3,0,2
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1,0.5363,0.43695,6,2,1,2
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1,2.4158,0.43695,7,1,0,2
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1,0.5,1,0,3.3011,0.3875,2,0,1,2
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1,0.5,1,0,0.42,0.3875,4,2,1,2
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1,0.5,1,0,0.5694,0.3875,5,3,1,2
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1,0.5,1,0,0.5891,0.3875,8,1,1,2
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1,0,8.8191,0.3722,2,3,0,2
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1,0,3.4518,0.3722,5,0,1,2
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1,0,0.3677,0.3722,6,2,1,2
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1,0,0.9257,0.3722,8,1,0,2
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1,0,0.327,0.218,3,3,1,2
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1,0,0.5,0.218,4,2,0,2
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1,0,0.245,0.218,6,0,1,2
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1,0,2.585,0.218,7,1,1,2
5study5_pr_2_2023-06-22_14h58.33.847.csv,1,0.5,1,0,3.052,0.3535,1,2,1,2
5study5_pr_2_2023-06-22_14h58.33.847.csv,1,0.5,1,0,0.534,0.3535,2,1,1,2
5study5_pr_2_2023-06-22_14h58.33.847.csv,1,0.5,1,0,0.051,0.3535,3,3,1,2
5study5_pr_2_2023-06-22_14h58.33.847.csv,1,0.5,1,0,0.085,0.3535,4,0,1,2
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1,0.5,3.8307,0.6639,1,3,1,2
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1,0.5,2.942,0.6639,3,2,1,2
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1,0.5,0.6948,0.6639,4,0,0,2
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1,0.5,1.2467,0.6639,6,1,1,2
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1,0.75,2.9926,0.3921,1,3,0,2
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1,0.75,0.2282,0.3921,3,0,1,2
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1,0.75,0.1179,0.3921,5,2,1,2
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1,0.75,0.1377,0.3921,7,1,1,2
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1,1,5.8688,0.3011,1,0,1,2
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1,1,4.2179,0.3011,3,2,0,2
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1,1,1.6858,0.3011,4,1,0,2
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1,1,0.3515,0.3011,8,3,0,2
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1,1,1.6873,0.7883,2,2,0,2
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1,1,0.6945,0.7883,3,0,1,2
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1,1,2.5021,0.7883,6,1,1,2
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1,1,0.1683,0.7883,8,3,0,2
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,5.7731,0.48325,2,3,0,2
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.1576,0.48325,5,1,1,2
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.2869,0.48325,6,2,1,2
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.4725,0.48325,8,0,1,2
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1,0,1.2504,0.5834,1,1,1,2
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1,0,0.6188,0.5834,2,2,0,2
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1,0,0.3187,0.5834,5,3,0,2
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1,0,0.3671,0.5834,6,0,1,2
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,4.1557,0.6508,2,0,0,2
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,1.2769,0.6508,4,2,1,2
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,1.2188,0.6508,6,1,1,2
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.666666667,0.75,0.5,0.6835,0.6508,7,3,0,2
5study5_pr_2_2023-06-22_14h59.16.718.csv,1,1,0.5,0,0.289,0.372,3,2,1,2
5study5_pr_2_2023-06-22_14h59.16.718.csv,1,1,0.5,0,0.153,0.372,6,3,1,2
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1,0.25,1.1422,0.18705,3,1,1,2
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1,0.25,0.7019,0.18705,4,0,0,2
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1,0.25,0.7985,0.18705,6,3,0,2
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1,0.25,0.1453,0.18705,7,2,0,2
63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1,0.75,0.75,0.25,3.9465,0.4017,1,1,1,2
63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1,0.75,0.75,0.25,0.269,0.4017,5,3,1,2
63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1,0.75,0.75,0.25,0.2706,0.4017,8,5,1,2
63e60f40643623a5029f1e2b_study5_pr_2_2023-06-20_08h56.47.134 2.csv,1,0.75,0.75,0.25,0.834,0.4017,10,4,1,2
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.333333333,0.5,1,1,0.3407,0.8516,5,3,1,2
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.333333333,0.5,1,1,0.454,0.8516,6,0,0,2
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.333333333,0.5,1,1,0.0007,0.8516,7,2,0,2
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,2.5331,0.317,1,1,1,2
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,4.0331,0.317,2,0,0,2
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.202,0.317,4,3,1,2
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.8074,0.317,6,2,0,2
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,4.9843,0.3699,1,0,0,2
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.4332,0.3699,4,2,0,2
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.7534,0.3699,6,3,1,2
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1,0.25,0.5659,0.3699,8,1,1,2
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,2.3268,0.2839,1,1,0,2
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.7174,0.2839,3,3,1,2
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.3839,0.2839,4,0,0,2
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1,1,0.8172,0.2839,8,2,0,2
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.9861,0.7169,2,1,0,2
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.5548,0.7169,4,2,0,2
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.3675,0.7169,5,0,1,2
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1,0,0.5693,0.7169,6,3,1,2
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,3.7069,0.3671,3,1,1,2
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,1.176,0.3671,4,3,0,2
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,3.3697,0.3671,6,0,1,2
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1,0.25,0.7393,0.3671,7,2,0,2
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.6014,0.578,1,4,0,2
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.2667,0.578,5,1,1,2
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.4047,0.578,6,5,0,2
5f61d1456de6481859fbd206_study5_pr_2023-06-19_19h55.48.012.csv,0.5,0.5,1,0.25,0.1349,0.578,10,3,1,2
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,7.7187,0.4637,1,0,0,2
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,1.2721,0.4637,6,2,1,2
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.666666667,0.5,1,0,0.336,0.4637,8,1,1,2
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.273,0.88,3,2,0,2
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.167,0.88,4,0,0,2
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,1.776,0.88,5,1,1,2
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1,1,0.416,0.88,7,3,1,2
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.1002,0.3872,2,3,0,2
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.7335,0.3872,3,0,1,2
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.2831,0.3872,4,2,0,2
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.1845,0.3872,7,1,1,2
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,1.2085,0.1573,2,1,1,2
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,0.2849,0.1573,6,5,0,2
5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1,0.5,1,1.7225,0.1573,8,3,0,2
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,3.869,0.3865,1,0,1,2
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,0.919,0.3865,4,3,0,2
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,1.535,0.3865,7,1,1,2
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1,1,1.049,0.3865,8,2,0,2
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,2.88,0.816,5,1,1,2
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,1.587,0.816,6,2,1,2
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,3.307,0.816,7,3,0,2
5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0,1.162,0.816,8,0,0,2
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.9468,0.28735,1,1,1,2
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.8964,0.28735,4,5,1,2
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.6919,0.28735,5,4,0,2
63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1,0,0.6664,0.28735,9,3,1,2
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,2.3933,0.32925,1,1,0,2
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,0.5588,0.32925,2,2,1,2
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,1.0012,0.32925,3,3,1,2
5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1,1,0.6667,0.32925,4,0,0,2
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,3.4267,0.3009,3,3,1,2
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,2.4113,0.3009,5,1,1,2
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,3.0078,0.3009,7,0,1,2
5study5_pr_2_2023-06-22_15h59.38.336.csv,1,0.5,1,0.5,1.9559,0.3009,8,2,1,2
5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1,1,1.4932,0.483,1,0,1,2
