consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.2497,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,257,257,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7649,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,258,258,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7452,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,259,259,259,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9388,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,260,260,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9112,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,261,261,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6087,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,262,262,262,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7915,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,263,263,263,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,264,264,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6583,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,265,265,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,266,266,266,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7771,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,267,267,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.2153,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,268,268,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7785,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,269,269,269,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.5065,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,270,270,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6778,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,271,271,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6504,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,272,272,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8106,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,273,273,273,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1844,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,274,274,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7626,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,275,275,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.6991,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,276,276,276,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8819,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,277,277,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.6235,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,278,278,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6949,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,279,279,279,1,houses.png,watch.png,planet.png,5,5.6815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7441,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,280,280,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7063,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,281,281,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.6793,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,282,282,282,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6901,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,283,283,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,284,284,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5781,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,285,285,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.209,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,286,286,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.2113,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,287,287,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.649,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,288,288,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.892,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,289,289,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_09h54.26.475,study3,2021.1.3,Win32,61.38358603,5d95dfca33f8930017e85486,639196b66de4c8b2f2d051a0,6391b4429007d59632fcb15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
